product_id,brand,listing_price,sale_price,discount,revenue,rating,reviews
F34578,Adidas,55.99,27.99,0.5,50.38,3.5,1.0
F36629,Adidas,49.99,24.99,0.5,2384.05,4.6,53.0
CQ2330,Adidas,69.99,34.99,0.5,4660.67,3.6,74.0
DA9854,Adidas,55.99,27.99,0.5,1108.4,4.7,22.0
CL9937,Adidas,27.99,16.79,0.4,2659.54,3.9,88.0
CQ2358,Adidas,89.99,44.99,0.5,3968.12,2.9,49.0
DB0959,Adidas,79.99,39.99,0.5,6118.47,2.8,85.0
DB1592,Adidas,59.99,29.99,0.5,2321.23,3.5,43.0
CQ2630,Adidas,129.99,64.99,0.5,4211.35,3.9,36.0
B41736,Adidas,119.99,59.99,0.5,2483.59,2.5,23.0
CQ2809,Adidas,79.99,39.99,0.5,3455.14,4.6,48.0
B41671,Adidas,79.99,39.99,0.5,3887.03,2.6,54.0
B41719,Adidas,119.99,59.99,0.5,7558.74,3.0,70.0
B37633,Adidas,149.99,74.99,0.5,2159.71,3.0,16.0
B75680,Adidas,79.99,39.99,0.5,1439.64,2.2,20.0
B37995,Adidas,89.99,44.99,0.5,4939.9,4.5,61.0
B41766,Adidas,99.99,49.99,0.5,5218.96,3.3,58.0
B38003,Adidas,89.99,44.99,0.5,890.8,3.3,11.0
B27786,Adidas,59.99,29.99,0.5,1619.46,2.9,30.0
B37827,Adidas,79.99,39.99,0.5,3743.06,3.3,52.0
B37364,Adidas,129.99,64.99,0.5,5849.1,4.8,50.0
B42000,Adidas,79.99,39.99,0.5,143.96,3.7,2.0
DB2736,Adidas,89.99,44.99,0.5,4049.1,2.4,50.0
BD7816,Adidas,75.99,37.99,0.5,136.76,2.9,2.0
DB3276,Adidas,79.99,39.99,0.5,215.95,3.4,3.0
BD7778,Adidas,99.99,49.99,0.5,8098.38,2.4,90.0
G27934,Adidas,189.99,94.99,0.5,11284.81,4.6,66.0
DB3565,Adidas,85.99,42.99,0.5,3636.95,4.0,47.0
F35627,Adidas,65.99,39.59,0.4,4489.51,2.4,63.0
F99866,Adidas,109.99,54.99,0.5,4553.17,3.4,46.0
F34038,Adidas,79.99,39.99,0.5,4030.99,2.0,56.0
DB1464,Adidas,55.99,27.99,0.5,4332.85,3.1,86.0
CJ3406,Adidas,59.99,29.99,0.5,1781.41,3.1,33.0
CI9718,Adidas,59.99,29.99,0.5,0.0,3.0,0.0
DA9305,Adidas,59.99,29.99,0.5,2105.3,3.3,39.0
B44650,Adidas,55.99,27.99,0.5,1712.99,1.0,34.0
AC7044,Adidas,99.99,49.99,0.5,7018.6,3.7,78.0
CJ8055,Adidas,59.99,29.99,0.5,539.82,3.6,10.0
B43642,Adidas,59.99,29.99,0.5,107.96,1.5,2.0
CJ8100,Adidas,49.99,24.99,0.5,2518.99,3.1,56.0
CJ8028,Adidas,39.99,19.99,0.5,1079.46,4.0,30.0
CL7474,Adidas,47.99,23.99,0.5,777.28,3.9,18.0
EF9181,Adidas,75.99,45.59,0.4,6811.15,2.9,83.0
CK9671,Adidas,59.99,29.99,0.5,4750.42,3.0,88.0
EE5855,Adidas,129.99,77.99,0.4,13757.44,2.9,98.0
EE5317,Adidas,109.99,65.99,0.4,9740.12,4.2,82.0
EE5621,Adidas,109.99,65.99,0.4,3088.33,4.8,26.0
EE4471,Adidas,75.99,45.59,0.4,4595.47,0.0,56.0
EE4446,Adidas,75.99,45.59,0.4,984.74,4.9,12.0
EE4988,Adidas,109.99,65.99,0.4,10452.82,3.0,88.0
EE7741,Adidas,129.99,77.99,0.4,7299.86,2.5,52.0
EE7235,Adidas,79.99,47.99,0.4,5096.54,4.4,59.0
EE4962,Adidas,75.99,45.59,0.4,0.0,2.8,0.0
EE4989,Adidas,109.99,65.99,0.4,4276.15,1.5,36.0
F36760,Adidas,119.99,71.99,0.4,11662.38,0.0,90.0
BD7316,Adidas,89.99,44.99,0.5,1619.64,4.2,20.0
EE7162,Adidas,75.99,45.59,0.4,2954.23,3.2,36.0
EE7238,Adidas,79.99,47.99,0.4,5355.68,3.0,62.0
CM6085,Adidas,14.99,14.99,0.0,566.62,4.5,21.0
BC1037,Adidas,79.99,39.99,0.5,6478.38,3.1,90.0
CL7629,Adidas,26.99,18.89,0.3,2856.17,4.6,84.0
B41529,Adidas,69.99,34.99,0.5,3023.14,2.4,48.0
CL9920,Adidas,29.99,17.99,0.4,1036.22,4.8,32.0
B37727,Adidas,75.99,37.99,0.5,2735.28,3.6,40.0
AQ1022,Adidas,89.99,44.99,0.5,809.82,2.6,10.0
D96745,Adidas,79.99,39.99,0.5,1511.62,4.7,21.0
BD7843,Adidas,79.99,39.99,0.5,2879.28,4.2,40.0
CL9922,Adidas,29.99,17.99,0.4,1651.48,4.7,51.0
CK9593,Adidas,52.99,26.49,0.5,1668.87,4.2,35.0
F34037,Adidas,79.99,39.99,0.5,3383.15,2.5,47.0
EE9812,Adidas,65.99,39.59,0.4,1282.72,1.0,18.0
F34608,Adidas,55.99,27.99,0.5,1864.13,4.4,37.0
F99253,Adidas,45.99,22.99,0.5,1075.93,3.3,26.0
F36204,Adidas,59.99,29.99,0.5,4804.4,1.0,89.0
B79773,Adidas,55.99,27.99,0.5,957.26,2.2,19.0
B43743,Adidas,55.99,27.99,0.5,453.44,1.0,9.0
B79774,Adidas,55.99,27.99,0.5,201.53,1.0,4.0
CL0208,Adidas,14.99,7.49,0.5,485.35,4.2,36.0
EE6664,Adidas,89.99,53.99,0.4,7580.2,1.5,78.0
CM7593,Adidas,99.99,59.99,0.4,1079.82,4.6,10.0
CM0037,Adidas,47.99,28.79,0.4,1088.26,1.0,21.0
EH1294,Adidas,129.99,90.99,0.3,8844.23,2.6,54.0
FV4300,Adidas,109.99,109.99,0.0,13462.78,0.0,68.0
B41677,Adidas,79.99,39.99,0.5,2519.37,2.4,35.0
CL7540,Adidas,49.99,24.99,0.5,1079.57,4.3,24.0
F34944,Adidas,69.99,34.99,0.5,3275.06,1.5,52.0
CL7625,Adidas,45.99,27.59,0.4,496.62,3.7,10.0
CL7510,Adidas,49.99,24.99,0.5,3913.43,4.6,87.0
CL7512,Adidas,49.99,24.99,0.5,3733.51,4.1,83.0
EE9894,Adidas,89.99,44.99,0.5,6154.63,2.2,76.0
F35606,Adidas,149.99,89.99,0.4,5507.39,3.5,34.0
CK9842,Adidas,27.99,16.79,0.4,90.67,3.2,3.0
CK9810,Adidas,24.99,12.49,0.5,1124.1,2.9,50.0
CK9787,Adidas,59.99,29.99,0.5,1241.59,4.8,23.0
CK9812,Adidas,24.99,12.49,0.5,517.09,2.8,23.0
CL9975,Adidas,45.99,27.59,0.4,2880.4,3.8,58.0
G26170,Adidas,129.99,77.99,0.4,140.38,3.8,1.0
F97258,Adidas,169.99,101.99,0.4,7894.03,3.2,43.0
CL9980,Adidas,42.99,25.79,0.4,3435.23,4.2,74.0
EG2066,Adidas,27.99,27.99,0.0,4937.44,4.2,98.0
CL9981,Adidas,42.99,25.79,0.4,3388.81,4.5,73.0
CM5995,Adidas,35.99,35.99,0.0,1036.51,2.4,16.0
AC8133,Adidas,109.99,65.99,0.4,10452.82,2.2,88.0
EE3656,Adidas,129.99,64.99,0.5,3626.44,2.6,31.0
G27274,Adidas,79.99,47.99,0.4,3541.66,2.8,41.0
G28372,Adidas,99.99,59.99,0.4,215.96,1.5,2.0
EG1188,Adidas,89.99,89.99,0.0,8261.08,3.6,51.0
G27364,Adidas,99.99,59.99,0.4,5399.1,3.8,50.0
G28583,Adidas,99.99,59.99,0.4,3131.48,2.6,29.0
EF0582,Adidas,79.99,47.99,0.4,2936.99,1.5,34.0
CL7522,Adidas,52.99,31.79,0.4,1945.55,1.5,34.0
CM0040,Adidas,14.99,8.99,0.4,161.82,3.0,10.0
CL9940,Adidas,32.99,19.79,0.4,2244.19,1.5,63.0
EE5107,Adidas,149.99,89.99,0.4,11176.76,4.9,69.0
DA9853,Adidas,55.99,33.59,0.4,4655.57,4.1,77.0
CG5675,Adidas,69.99,41.99,0.4,7482.62,4.5,99.0
EE5357,Adidas,79.99,47.99,0.4,1986.79,2.8,23.0
CL7641,Adidas,26.99,18.89,0.3,2788.16,3.0,82.0
EE5451,Adidas,75.99,45.59,0.4,492.37,2.8,6.0
CK9458,Adidas,49.99,24.99,0.5,539.78,4.1,12.0
EE4444,Adidas,75.99,45.59,0.4,5580.22,0.0,68.0
G28970,Adidas,59.99,35.99,0.4,453.47,2.9,7.0
EE6378,Adidas,119.99,71.99,0.4,1166.24,2.7,9.0
BB9890,Adidas,45.99,22.99,0.5,3103.65,4.1,75.0
EF2511,Adidas,65.99,39.59,0.4,4560.77,3.7,64.0
F36393,Adidas,59.99,35.99,0.4,1749.11,2.2,27.0
CL7275,Adidas,49.99,29.99,0.4,5236.25,3.3,97.0
EE7906,Adidas,45.99,27.59,0.4,943.58,1.0,19.0
EE7908,Adidas,45.99,27.59,0.4,3625.33,3.6,73.0
EE7681,Adidas,65.99,39.59,0.4,1353.98,3.0,19.0
EE7680,Adidas,65.99,39.59,0.4,2422.91,2.2,34.0
EF5887,Adidas,79.99,55.99,0.3,403.13,1.0,4.0
EE9675,Adidas,59.99,35.99,0.4,3239.1,4.9,50.0
EG8323,Adidas,109.99,76.99,0.3,4988.95,3.5,36.0
FV4417,Adidas,99.99,99.99,0.0,179.98,2.2,1.0
EG3493,Adidas,69.99,55.99,0.2,4333.63,3.2,43.0
EE9717,Adidas,49.99,24.99,0.5,3598.56,0.0,80.0
CM4938,Adidas,47.99,38.39,0.2,2349.47,3.7,34.0
G27276,Adidas,79.99,47.99,0.4,7601.62,2.2,88.0
B37789,Adidas,129.99,64.99,0.5,4445.32,2.6,38.0
F36993,Adidas,65.99,32.99,0.5,2672.19,2.9,45.0
CM4773,Adidas,42.99,34.39,0.2,4952.16,4.9,80.0
BB1879,Adidas,139.99,56.0,0.6,8668.8,4.0,86.0
BB1878,Adidas,139.99,56.0,0.6,9777.6,2.6,97.0
BA9109,Adidas,139.99,56.0,0.6,1512.0,2.8,15.0
BB6079,Adidas,139.99,56.0,0.6,5644.8,2.4,56.0
BY2405,Adidas,139.99,56.0,0.6,1612.8,4.8,16.0
CJ8985,Adidas,45.99,22.99,0.5,4014.05,3.5,97.0
CL9949,Adidas,27.99,16.79,0.4,211.55,4.4,7.0
CM0041,Adidas,14.99,8.99,0.4,388.37,2.2,24.0
CK1083,Adidas,59.99,29.99,0.5,0.0,2.7,0.0
CL0213,Adidas,11.99,5.99,0.5,420.5,4.5,39.0
B43659,Adidas,65.99,32.99,0.5,3206.63,2.9,54.0
BC0516,Adidas,129.99,129.99,0.0,14506.88,3.9,62.0
BB9426,Adidas,149.99,74.99,0.5,11203.51,4.3,83.0
F34426,Adidas,59.99,35.99,0.4,3239.1,2.6,50.0
BD7810,Adidas,119.99,59.99,0.5,1943.68,2.5,18.0
B44699,Adidas,49.99,49.99,0.0,4859.03,3.6,54.0
EF8373,Adidas,45.99,27.59,0.4,2582.42,4.7,52.0
EG7971,Adidas,79.99,79.99,0.0,10942.63,4.8,76.0
EG7972,Adidas,79.99,79.99,0.0,11230.6,4.8,78.0
AQ0106,Adidas,79.99,32.0,0.6,57.6,2.0,1.0
F34813,Adidas,65.99,65.99,0.0,7008.14,4.0,59.0
EE7379,Adidas,65.99,65.99,0.0,10096.47,3.7,85.0
EE9631,Adidas,59.99,59.99,0.0,8098.65,3.0,75.0
CK9819,Adidas,24.99,14.99,0.4,431.71,2.5,16.0
EH1172,Adidas,69.99,69.99,0.0,881.87,2.9,7.0
EE9635,Adidas,65.99,65.99,0.0,4038.59,4.1,34.0
EF9612,Adidas,169.99,169.99,0.0,7343.57,3.3,24.0
EH1851,Adidas,69.99,69.99,0.0,9952.58,3.8,79.0
EG1713,Adidas,129.99,129.99,0.0,11231.14,4.2,48.0
CM5923,Adidas,39.99,39.99,0.0,5182.7,2.2,72.0
CM5942,Adidas,39.99,39.99,0.0,2879.28,4.1,40.0
CM5932,Adidas,49.99,49.99,0.0,7378.52,2.5,82.0
CM5933,Adidas,49.99,49.99,0.0,1619.68,3.0,18.0
CM5924,Adidas,39.99,39.99,0.0,7054.24,3.8,98.0
CM5938,Adidas,55.99,55.99,0.0,9171.16,3.3,91.0
EG4344,Adidas,59.99,59.99,0.0,0.0,4.7,0.0
EG5839,Adidas,99.99,99.99,0.0,16918.31,4.6,94.0
EF8850,Adidas,99.99,99.99,0.0,899.91,3.0,5.0
CL9957,Adidas,24.99,14.99,0.4,1780.81,2.0,66.0
B37704,Adidas,169.99,118.99,0.3,10709.1,4.6,50.0
CL9964,Adidas,27.99,16.79,0.4,1994.65,4.8,66.0
EF0804,Adidas,109.99,109.99,0.0,15640.58,3.2,79.0
EG1144,Adidas,109.99,109.99,0.0,3563.68,3.4,18.0
EG1146,Adidas,109.99,109.99,0.0,15442.6,4.7,78.0
EH1531,Adidas,99.99,99.99,0.0,5399.46,4.3,30.0
EE4316,Adidas,159.99,159.99,0.0,10079.37,3.1,35.0
EG1393,Adidas,99.99,99.99,0.0,14938.51,2.6,83.0
EG0978,Adidas,149.99,149.99,0.0,6749.55,2.7,25.0
EG0959,Adidas,119.99,119.99,0.0,14254.81,4.2,66.0
EE4185,Adidas,99.99,99.99,0.0,4499.55,4.1,25.0
EG0693,Adidas,179.99,179.99,0.0,13283.26,1.0,41.0
EF1043,Adidas,179.99,179.99,0.0,4211.77,2.0,13.0
EH1530,Adidas,99.99,99.99,0.0,9719.03,4.7,54.0
DB3145,Adidas,69.99,34.99,0.5,251.93,4.4,4.0
CL7378,Adidas,49.99,24.99,0.5,3508.6,3.3,78.0
EG1391,Adidas,99.99,99.99,0.0,17638.24,3.2,98.0
FV4284,Adidas,109.99,109.99,0.0,197.98,4.5,1.0
EG0695,Adidas,179.99,179.99,0.0,12959.28,4.0,40.0
EE5403,Adidas,79.99,47.99,0.4,7774.38,3.3,90.0
F35565,Adidas,32.99,32.99,0.0,3028.48,3.1,51.0
EE4935,Adidas,119.99,71.99,0.4,1943.73,2.4,15.0
F36392,Adidas,59.99,41.99,0.3,5441.9,4.7,72.0
EE5597,Adidas,109.99,65.99,0.4,1306.6,4.6,11.0
EG4370,Adidas,59.99,41.99,0.3,1058.15,3.2,14.0
EE7888,Adidas,59.99,41.99,0.3,151.16,4.9,2.0
DB0156,Adidas,49.99,29.99,0.4,2591.14,3.9,48.0
EE7686,Adidas,59.99,41.99,0.3,4912.83,1.5,65.0
D96523,Adidas,79.99,47.99,0.4,7342.47,3.7,85.0
EG3278,Adidas,45.99,45.99,0.0,413.91,4.2,5.0
EF6989,Adidas,109.99,109.99,0.0,13264.79,3.5,67.0
D96524,Adidas,79.99,47.99,0.4,4923.77,4.6,57.0
F35626,Adidas,65.99,39.59,0.4,5558.44,2.2,78.0
F35629,Adidas,65.99,39.59,0.4,1353.98,5.0,19.0
F35619,Adidas,109.99,65.99,0.4,1662.95,2.5,14.0
EF1162,Adidas,149.99,104.99,0.3,9827.06,5.0,52.0
G27244,Adidas,99.99,59.99,0.4,6910.85,1.0,64.0
CP9196,Adidas,44.99,22.49,0.5,931.09,2.2,23.0
CP9028,Adidas,129.99,64.99,0.5,10294.42,4.1,88.0
CP8933,Adidas,129.99,64.99,0.5,2690.59,2.7,23.0
CP9029,Adidas,129.99,64.99,0.5,2105.68,3.2,18.0
BB9345,Adidas,149.99,74.99,0.5,3644.51,4.7,27.0
DB2064,Adidas,129.99,64.99,0.5,3977.39,5.0,34.0
DB2188,Adidas,45.99,22.99,0.5,3558.85,3.4,86.0
DB2125,Adidas,45.99,22.99,0.5,2689.83,4.2,65.0
DB2080,Adidas,129.99,64.99,0.5,2807.57,3.6,24.0
DB2463,Adidas,59.99,29.99,0.5,5182.27,4.7,96.0
DB2166,Adidas,129.99,64.99,0.5,10060.45,4.9,86.0
BB9185,Adidas,139.99,69.99,0.5,3653.48,1.5,29.0
BC0552,Adidas,149.99,74.99,0.5,1619.78,3.0,12.0
BC0316,Adidas,65.99,32.99,0.5,2731.57,2.5,46.0
BB9375,Adidas,45.99,22.99,0.5,2110.48,2.2,51.0
D97992,Adidas,45.99,22.99,0.5,1944.95,2.8,47.0
BB8113,Adidas,45.99,22.99,0.5,3517.47,3.9,85.0
B43665,Adidas,35.99,21.59,0.4,2992.37,1.0,77.0
BB9188,Adidas,59.99,29.99,0.5,1079.64,2.0,20.0
EE7042,Adidas,19.99,19.99,0.0,1511.24,4.8,42.0
BB6280,Adidas,129.99,64.99,0.5,935.86,4.9,8.0
CK9455,Adidas,49.99,24.99,0.5,539.78,0.0,12.0
CG4019,Adidas,119.99,59.99,0.5,7774.7,3.5,72.0
F35784,Adidas,149.99,74.99,0.5,11338.49,2.5,84.0
BB6291,Adidas,129.99,64.99,0.5,3275.5,1.0,28.0
CQ3176,Adidas,119.99,59.99,0.5,8530.58,4.5,79.0
D97306,Adidas,99.99,49.99,0.5,4769.05,2.8,53.0
D97451,Adidas,109.99,54.99,0.5,4256.23,2.8,43.0
CK9859,Adidas,49.99,24.99,0.5,314.87,3.1,7.0
G28832,Adidas,99.99,59.99,0.4,4643.23,2.4,43.0
EF5431,Adidas,35.99,35.99,0.0,712.6,3.7,11.0
F34393,Adidas,45.99,27.59,0.4,1936.82,1.5,39.0
EF4258,Adidas,79.99,55.99,0.3,8566.47,2.0,85.0
CM5970,Adidas,27.99,27.99,0.0,4282.47,4.6,85.0
AQ0533,Adidas,89.99,44.99,0.5,3239.28,2.6,40.0
EG4958,Adidas,79.99,79.99,0.0,13246.34,3.3,92.0
280648,Adidas,29.99,29.99,0.0,2915.03,4.2,54.0
288022,Adidas,29.99,29.99,0.0,5128.29,3.3,95.0
CK9857,Adidas,49.99,24.99,0.5,629.75,2.0,14.0
CL9944,Adidas,27.99,16.79,0.4,90.67,4.5,3.0
FW0536,Adidas,179.99,179.99,0.0,3239.82,0.0,10.0
EF0709,Adidas,129.99,129.99,0.0,13570.96,2.7,58.0
BB6351,Adidas,129.99,64.99,0.5,8422.7,2.4,72.0
FU8299,Adidas,29.99,29.99,0.0,1727.42,3.7,32.0
CK9684,Adidas,49.99,24.99,0.5,1349.46,1.5,30.0
DB2071,Adidas,219.99,109.99,0.5,17818.38,3.1,90.0
BB9335,Adidas,229.99,114.99,0.5,7658.33,3.8,37.0
F36199,Adidas,59.99,59.99,0.0,10042.33,3.8,93.0
FV8788,Adidas,59.99,59.99,0.0,431.93,4.3,4.0
EE6255,Adidas,129.99,77.99,0.4,5053.75,4.7,36.0
EE9845,Adidas,69.99,69.99,0.0,11968.29,2.0,95.0
EF0416,Adidas,55.99,55.99,0.0,6953.96,4.8,69.0
EF3830,Adidas,199.99,199.99,0.0,7199.64,4.2,20.0
EG3106,Adidas,79.99,79.99,0.0,863.89,4.4,6.0
EG3667,Adidas,79.99,79.99,0.0,13102.36,4.8,91.0
FV3907,Adidas,129.99,129.99,0.0,20590.42,4.3,88.0
CM4815,Adidas,32.99,32.99,0.0,296.91,2.5,5.0
FV4287,Adidas,109.99,109.99,0.0,1583.86,2.8,8.0
FV4291,Adidas,109.99,109.99,0.0,1187.89,1.0,6.0
BY9260,Adidas,75.99,75.99,0.0,8754.05,2.5,64.0
CM4832,Adidas,52.99,52.99,0.0,2003.02,3.6,21.0
AQ8531,Adidas,69.99,69.99,0.0,7054.99,3.8,56.0
G27706,Adidas,79.99,79.99,0.0,4895.39,4.0,34.0
CK9655,Adidas,42.99,21.49,0.5,928.37,0.0,24.0
EF4690,Adidas,79.99,79.99,0.0,7343.08,0.0,51.0
EF4689,Adidas,79.99,79.99,0.0,13390.33,4.6,93.0
EG4959,Adidas,79.99,79.99,0.0,1727.78,2.4,12.0
F35611,Adidas,229.99,137.99,0.4,16889.98,3.5,68.0
FV3017,Adidas,89.99,89.99,0.0,3401.62,0.0,21.0
FV2807,Adidas,79.99,79.99,0.0,7487.06,3.5,52.0
EG3284,Adidas,45.99,45.99,0.0,5132.48,3.0,62.0
F35383,Adidas,65.99,39.59,0.4,2137.86,3.5,30.0
F34412,Adidas,59.99,35.99,0.4,5636.03,2.2,87.0
EE9663,Adidas,65.99,39.59,0.4,3990.67,3.1,56.0
CQ2332,Adidas,59.99,35.99,0.4,6283.85,2.6,97.0
EE7744,Adidas,89.99,89.99,0.0,4049.55,3.8,25.0
EE7801,Adidas,55.99,33.59,0.4,786.01,4.4,13.0
EF5945,Adidas,79.99,79.99,0.0,6191.23,3.5,43.0
FV4649,Adidas,79.99,79.99,0.0,11518.56,4.0,80.0
EF5891,Adidas,109.99,109.99,0.0,3959.64,2.8,20.0
EF5884,Adidas,75.99,75.99,0.0,10532.21,3.8,77.0
EH0169,Adidas,99.99,99.99,0.0,7919.21,4.4,44.0
EG7964,Adidas,119.99,119.99,0.0,13606.87,3.4,63.0
FV3023,Adidas,89.99,89.99,0.0,6479.28,4.7,40.0
EH0175,Adidas,79.99,79.99,0.0,8926.88,4.2,62.0
BB9347,Adidas,149.99,74.99,0.5,10123.65,4.9,75.0
FV2872,Adidas,79.99,79.99,0.0,12382.45,4.6,86.0
CP8971,Adidas,89.99,44.99,0.5,1214.73,2.6,15.0
F35341,Adidas,45.99,27.59,0.4,3178.37,5.0,64.0
FX4259,Adidas,129.99,129.99,0.0,16612.72,3.2,71.0
BB9367,Adidas,65.99,32.99,0.5,3206.63,4.5,54.0
CG6830,Adidas,45.99,27.59,0.4,2483.1,3.3,50.0
BB8090,Adidas,59.99,29.99,0.5,161.95,3.2,3.0
EF8368,Adidas,45.99,27.59,0.4,3526.0,3.1,71.0
EE7695,Adidas,49.99,29.99,0.4,3616.79,3.2,67.0
EG6208,Adidas,69.99,69.99,0.0,6551.06,1.0,52.0
EE7678,Adidas,69.99,41.99,0.4,6273.31,3.9,83.0
EF1357,Adidas,139.99,83.99,0.4,2267.73,3.0,15.0
G27367,Adidas,99.99,59.99,0.4,5291.12,2.2,49.0
EF1240,Adidas,99.99,59.99,0.4,4643.23,4.3,43.0
EF8287,Adidas,65.99,39.59,0.4,3848.15,4.6,54.0
EF8292,Adidas,45.99,27.59,0.4,1092.56,3.7,22.0
EF2380,Adidas,149.99,89.99,0.4,15226.31,1.0,94.0
CM4816,Adidas,29.99,23.99,0.2,388.64,4.7,9.0
CM4936,Adidas,47.99,38.39,0.2,691.02,5.0,10.0
FW5354,Adidas,129.99,129.99,0.0,2105.84,3.2,9.0
FW8153,Adidas,109.99,109.99,0.0,17620.4,3.5,89.0
CM4881,Adidas,26.99,26.99,0.0,3983.72,2.5,82.0
F34408,Adidas,149.99,89.99,0.4,0.0,2.7,0.0
CL7362,Adidas,32.99,16.49,0.5,118.73,2.8,4.0
F35594,Adidas,65.99,39.59,0.4,4988.34,5.0,70.0
EF9237,Adidas,79.99,47.99,0.4,3973.57,4.4,46.0
B43739,Adidas,39.99,19.99,0.5,323.84,4.8,9.0
F35316,Adidas,149.99,89.99,0.4,10690.81,2.7,66.0
EE5803,Adidas,79.99,47.99,0.4,7601.62,1.0,88.0
EG3730,Adidas,129.99,129.99,0.0,2573.8,4.9,11.0
CM6084,Adidas,14.99,14.99,0.0,161.89,2.6,6.0
EF4261,Adidas,129.99,129.99,0.0,15442.81,4.1,66.0
FW2154,Adidas,129.99,129.99,0.0,8189.37,2.0,35.0
CL7640,Adidas,26.99,18.89,0.3,3264.19,2.4,96.0
G26989,Adidas,149.99,104.99,0.3,2834.73,3.3,15.0
EE7720,Adidas,109.99,65.99,0.4,4038.59,4.7,34.0
B37698,Adidas,199.99,139.99,0.3,14362.97,2.7,57.0
CM6072,Adidas,14.99,14.99,0.0,1753.83,4.4,65.0
CK9795,Adidas,47.99,23.99,0.5,3756.83,3.5,87.0
FU8940,Adidas,139.99,139.99,0.0,13103.06,4.1,52.0
CL9923,Adidas,29.99,17.99,0.4,2946.76,3.6,91.0
BY4027,Adidas,59.99,29.99,0.5,593.8,3.7,11.0
F35621,Adidas,109.99,65.99,0.4,6414.23,3.0,54.0
EE9554,Adidas,69.99,69.99,0.0,755.89,2.0,6.0
B37697,Adidas,159.99,111.99,0.3,4434.8,2.0,22.0
FV7538,Adidas,219.99,219.99,0.0,10295.53,3.8,26.0
D97436,Adidas,129.99,64.99,0.5,9007.61,4.3,77.0
EE7692,Adidas,49.99,49.99,0.0,2069.59,3.4,23.0
EE9664,Adidas,65.99,46.19,0.3,997.7,0.0,12.0
EE6036,Adidas,75.99,45.59,0.4,4349.29,4.8,53.0
FV7536,Adidas,219.99,219.99,0.0,18611.15,3.6,47.0
EH0151,Adidas,89.99,89.99,0.0,12958.56,2.4,80.0
CM5985,Adidas,27.99,27.99,0.0,3829.03,2.6,76.0
CM5951,Adidas,27.99,27.99,0.0,4080.94,2.7,81.0
CM5952,Adidas,27.99,27.99,0.0,1662.61,3.4,33.0
CM5964,Adidas,27.99,27.99,0.0,3778.65,4.1,75.0
EF1343,Adidas,179.99,125.99,0.3,19730.03,3.7,87.0
EF4343,Adidas,119.99,119.99,0.0,3239.73,2.0,15.0
B44142,Adidas,159.99,64.0,0.6,4953.6,1.5,43.0
EE4320,Adidas,89.99,53.99,0.4,8552.02,4.0,88.0
CL0252,Adidas,9.99,4.99,0.5,197.6,3.8,22.0
EE7904,Adidas,45.99,45.99,0.0,2152.33,2.2,26.0
CM4885,Adidas,26.99,26.99,0.0,340.07,4.7,7.0
BY4061,Adidas,79.99,32.0,0.6,2880.0,2.4,50.0
G26565,Adidas,79.99,47.99,0.4,6392.27,3.6,74.0
F36333,Adidas,55.99,55.99,0.0,5643.79,1.0,56.0
CL9986,Adidas,39.99,23.99,0.4,1986.37,3.3,46.0
EF8210,Adidas,65.99,39.59,0.4,4560.77,2.5,64.0
CL9976,Adidas,47.99,28.79,0.4,3161.14,3.0,61.0
EE4805,Adidas,129.99,77.99,0.4,1544.2,3.5,11.0
EF1814,Adidas,49.99,49.99,0.0,8728.25,3.3,97.0
EG0953,Adidas,49.99,49.99,0.0,4589.08,4.5,51.0
CM5915,Adidas,59.99,59.99,0.0,6154.97,4.2,57.0
G27504,Adidas,179.99,125.99,0.3,11112.32,4.4,49.0
BD7819,Adidas,75.99,37.99,0.5,888.97,4.8,13.0
EF4260,Adidas,129.99,129.99,0.0,11699.1,3.8,50.0
EF4001,Adidas,139.99,139.99,0.0,16378.83,2.0,65.0
EF4262,Adidas,129.99,129.99,0.0,701.95,4.7,3.0
EF4028,Adidas,119.99,119.99,0.0,10799.1,5.0,50.0
EG8354,Adidas,119.99,119.99,0.0,11663.03,2.6,54.0
EG8355,Adidas,119.99,119.99,0.0,17278.56,3.6,80.0
CM4551,Adidas,24.99,17.49,0.3,3085.24,2.0,98.0
FV3018,Adidas,89.99,89.99,0.0,14092.43,4.8,87.0
EE4324,Adidas,159.99,111.99,0.3,14110.74,3.8,70.0
F34469,Adidas,49.99,49.99,0.0,2699.46,2.8,30.0
F35381,Adidas,65.99,65.99,0.0,8908.65,2.5,75.0
B96558,Adidas,79.99,39.99,0.5,1727.57,4.1,24.0
BA7376,Adidas,149.99,60.0,0.6,6804.0,3.4,63.0
B37435,Adidas,129.99,52.0,0.6,4586.4,4.3,49.0
F36334,Adidas,55.99,27.99,0.5,2619.86,4.1,52.0
CL7338,Adidas,29.99,14.99,0.5,134.91,3.1,5.0
CQ1108,Adidas,79.99,39.99,0.5,5038.74,3.6,70.0
FV4083,Adidas,79.99,79.99,0.0,8782.9,3.4,61.0
CK1084,Adidas,59.99,29.99,0.5,2483.17,4.7,46.0
CQ1129,Adidas,79.99,39.99,0.5,2375.41,3.2,33.0
CQ1114,Adidas,79.99,39.99,0.5,1871.53,3.9,26.0
B22729,Adidas,79.99,39.99,0.5,1007.75,2.7,14.0
F36236,Adidas,65.99,32.99,0.5,4037.98,2.6,68.0
F36232,Adidas,65.99,32.99,0.5,5581.91,4.1,94.0
